chr,block1.end.pos,block2.start.pos,breakpoint.pos,Selected.420
2,9920079,9920478,9920278,No
2,9922985,9923657,9923321,Yes
2,9921899,9938167,9930033,No
2,9937226,9937309,9937268,No
2,9948374,9949031,9948702,No
2,9952367,9953242,9952804,No
2,9963256,9966743,9965000,No
2,9966033,9966527,9966280,No
2,9967189,9968319,9967754,No
2,9967357,9968319,9967838,No
2,9967357,9968835,9968096,No
2,9970447,9970887,9970667,No
2,9970887,9975181,9973034,No
2,9970887,9975961,9973424,No
2,9976721,9977763,9977242,No
2,9976039,9981886,9978962,Yes
2,9982066,9983182,9982624,No
2,9983648,9985367,9984508,No
2,9987192,9987714,9987453,No
2,9987872,9988065,9987968,No
2,9988065,9988726,9988396,No
2,9988065,9988726,9988396,No
2,9992435,9992901,9992668,No
2,9992435,9994280,9993358,No
2,9993906,9993945,9993926,No
2,9993945,9994017,9993981,No
2,9995003,9995114,9995058,No
2,9998312,9998328,9998320,No
2,10012181,10012893,10012537,No
2,10020832,10022624,10021728,No
2,10036561,10037321,10036941,No
2,10048801,10049546,10049174,No
2,10050609,10051806,10051208,Yes
2,10058925,10061010,10059968,No
2,10066632,10066865,10066748,No
2,10068495,10068542,10068518,No
2,10068920,10069127,10069024,No
2,10072116,10072988,10072552,No
2,10074864,10078015,10076440,Yes
2,10083642,10084593,10084118,No
2,10083953,10084593,10084273,No
2,10083425,10085277,10084351,No
2,10102254,10105258,10103756,No
2,10116507,10116909,10116708,No
2,10117556,10117771,10117664,No
2,10127152,10128798,10127975,Yes
2,10128920,10128994,10128957,Yes
2,10129095,10129260,10129178,Yes
2,10133632,10134288,10133960,No
2,10134529,10135502,10135016,No
2,10139157,10143552,10141354,No
2,10148733,10148985,10148859,No
2,10149066,10149169,10149118,No
2,10149365,10151766,10150566,Yes
2,10152070,10152115,10152092,No
2,10160261,10160278,10160270,No
2,10159231,10164470,10161850,No
2,10176261,10176408,10176334,No
2,10176593,10177070,10176832,No
2,10176593,10177070,10176832,No
2,10179555,10180078,10179816,No
2,10179763,10179993,10179878,No
2,10187781,10188429,10188105,No
2,10188429,10191196,10189812,No
2,10189782,10194659,10192220,No
2,10192078,10193183,10192630,No
2,10193183,10194269,10193726,No
2,10194950,10195003,10194976,Yes
2,10197671,10202560,10200116,No
2,10201462,10202560,10202011,No
2,10206542,10207153,10206848,No
2,10212208,10214021,10213114,No
2,10214056,10214093,10214074,No
2,10214380,10214815,10214598,No
2,10215457,10215556,10215506,Yes
2,10216306,10216454,10216380,No
2,10216306,10216454,10216380,No
2,10216454,10217368,10216911,No
2,10217046,10218812,10217929,No
2,10219901,10220802,10220352,Yes
2,10220941,10220960,10220950,No
2,10221008,10221080,10221044,Yes
2,10221123,10222477,10221800,No
2,10227690,10231013,10229352,No
2,10239722,10239865,10239794,No
2,10244744,10245067,10244906,No
2,10266253,10266710,10266482,No
2,10266253,10269847,10268050,Yes
2,10268867,10269054,10268960,No
2,10270268,10270339,10270304,No
2,10285163,10285239,10285201,No
2,10285903,10285963,10285933,No
2,10294535,10294721,10294628,No
2,10299028,10299805,10299416,No
2,10310046,10310197,10310122,No
2,10316040,10317816,10316928,No
2,10321263,10323156,10322210,No
2,10327839,10331873,10329856,No
2,10336473,10338910,10337692,No
2,10343499,10345510,10344504,No
2,10356596,10356710,10356653,No
2,10358218,10359180,10358699,Yes
2,10360154,10367122,10363638,No
2,10363378,10367122,10365250,No
2,10367122,10367792,10367457,No
2,10372649,10372700,10372674,Yes
2,10373681,10374485,10374083,No
2,10374485,10377569,10376027,Yes
2,10374868,10380814,10377841,No
2,10383848,10386737,10385292,No
2,10387197,10389816,10388506,No
2,10392243,10392801,10392522,No
2,10392243,10394224,10393234,No
2,10410517,10411212,10410864,No
2,10425609,10426695,10426152,No
2,10425609,10429100,10427354,No
2,10429754,10430845,10430300,Yes
2,10429100,10432304,10430702,Yes
2,10431471,10431579,10431525,No
2,10433053,10437892,10435472,No
2,10446679,10446744,10446712,No
2,10449343,10449411,10449377,No
2,10451558,10454885,10453222,No
2,10456394,10458646,10457520,No
2,10459135,10460828,10459982,No
2,10477931,10478153,10478042,No
2,10493697,10495036,10494366,No
2,10503754,10504542,10504148,Yes
2,10509378,10509394,10509386,Yes
2,10520788,10527160,10523974,No
2,10527590,10528292,10527941,No
2,10537969,10539009,10538489,No
2,10543360,10545264,10544312,No
2,10547864,10551566,10549715,No
2,10551766,10552680,10552223,No
2,10558270,10558972,10558621,No
2,10562227,10562243,10562235,No
2,10568384,10568425,10568404,Yes
2,10574014,10579863,10576938,No
2,10584400,10584919,10584660,No
2,10592151,10609351,10600751,Yes
2,10592151,10610624,10601388,No
2,10625740,10625986,10625863,No
2,10626227,10626919,10626573,No
2,10627333,10628500,10627916,Yes
2,10635077,10635969,10635523,No
2,10635673,10636115,10635894,No
2,10652376,10652880,10652628,No
2,10655803,10660920,10658362,Yes
2,10661140,10665634,10663387,No
2,10663592,10665634,10664613,No
2,10670156,10670247,10670202,No
2,10673728,10674684,10674206,No
2,10692065,10692501,10692283,Yes
2,10696065,10698920,10697492,No
2,10712322,10718141,10715232,No
2,10736184,10738167,10737176,Yes
2,10738814,10739342,10739078,No
2,10743596,10744612,10744104,Yes
2,10745288,10746212,10745750,Yes
2,10752500,10752903,10752702,No
2,10752922,10753585,10753254,No
2,10753585,10754351,10753968,No
2,10755077,10755113,10755095,Yes
2,10764671,10765799,10765235,No
2,10771356,10774506,10772931,No
2,10792856,10793497,10793176,No
2,10792237,10795050,10793644,No
2,10796906,10796965,10796936,No
2,10799250,10802444,10800847,Yes
2,10806018,10806632,10806325,No
2,10800014,10813812,10806913,Yes
2,10807640,10808272,10807956,Yes
2,10809163,10810665,10809914,No
2,10812956,10813583,10813270,No
2,10801803,10829237,10815520,No
2,10828152,10828227,10828190,No
2,10832669,10837185,10834927,No
2,10834879,10835183,10835031,Yes
2,10847292,10847372,10847332,No
2,10848105,10848722,10848414,No
2,10856819,10857222,10857020,No
2,10891248,10895938,10893593,No
2,10894414,10894946,10894680,No
2,10898057,10898084,10898070,No
2,10906702,10907218,10906960,No
2,10909514,10910026,10909770,No
2,10910026,10910370,10910198,No
2,10939876,10940721,10940298,No
2,10941602,10942360,10941981,No
2,10986893,10987513,10987203,No
2,10998120,11013424,11005772,No
2,11045465,11047029,11046247,Yes
2,11046379,11048414,11047396,No
2,11047029,11049329,11048179,No
2,11055639,11056383,11056011,No
2,11080347,11082800,11081574,Yes
2,11086280,11087047,11086664,Yes
2,11085602,11100911,11093256,No
2,11095697,11098467,11097082,No
2,11096868,11097781,11097324,No
2,11110189,11112386,11111288,No
2,11112939,11114879,11113909,No
2,11123630,11123959,11123794,No
2,11139576,11143240,11141408,Yes
2,11140052,11146309,11143180,No
2,11142005,11145166,11143586,No
2,11143240,11145166,11144203,Yes
2,11146309,11148237,11147273,No
2,11148237,11150896,11149566,No
2,11160879,11167900,11164390,No
2,11188667,11188753,11188710,Yes
2,11188753,11189286,11189020,No
2,11209133,11217065,11213099,No
2,11228511,11233495,11231003,Yes
2,11268199,11271986,11270092,No
2,11271789,11273219,11272504,No
2,11279432,11280559,11279996,No
2,11282737,11282916,11282826,No
2,11284859,11288286,11286572,No
2,11290140,11295005,11292572,No
2,11313581,11315699,11314640,Yes
2,11339376,11339690,11339533,No
2,11339690,11343739,11341714,Yes
2,11341495,11342857,11342176,Yes
2,11385253,11386848,11386050,No
2,11392263,11392703,11392483,No
2,11431850,11434364,11433107,No
2,11468877,11479910,11474394,Yes
2,11495480,11495572,11495526,No
2,11495831,11496691,11496261,No
2,11501439,11502074,11501756,No
2,11507364,11511281,11509322,Yes
2,11508730,11510677,11509704,No
2,11519090,11525174,11522132,No
2,11525174,11527863,11526518,No
2,11526858,11527863,11527360,No
2,11528319,11535196,11531758,No
2,11531255,11532868,11532062,No
2,11559728,11560124,11559926,No
2,11561515,11563607,11562561,No
2,11563607,11565421,11564514,No
2,11564935,11569900,11567418,No
2,11565421,11579815,11572618,No
2,11583212,11584111,11583662,No
2,11583711,11586717,11585214,No
2,11590970,11591256,11591113,Yes
2,11591256,11591465,11591360,No
2,11618716,11619363,11619040,No
2,11618716,11619829,11619272,No
2,11619363,11625261,11622312,No
2,11624892,11625261,11625076,No
2,11628373,11632966,11630670,No
2,11643719,11646795,11645257,No
2,11647071,11648375,11647723,No
2,11649414,11655373,11652394,No
2,11663973,11665494,11664734,Yes
2,11663109,11666827,11664968,No
2,11664769,11666827,11665798,No
2,11665917,11666827,11666372,No
2,11666827,11669003,11667915,No
2,11672459,11673741,11673100,No
2,11686769,11687196,11686982,No
2,11691854,11691864,11691859,Yes
2,11691947,11692259,11692103,No
2,11719543,11726041,11722792,No
2,11730426,11732032,11731229,No
2,11731236,11733571,11732404,No
2,11733571,11734180,11733876,No
2,11734951,11735000,11734976,Yes
2,11741234,11742094,11741664,No
2,11748160,11749813,11748986,No
2,11750950,11752738,11751844,No
2,11752321,11752738,11752530,No
2,11755311,11757499,11756405,No
2,11757499,11759827,11758663,No
2,11769434,11773771,11771602,No
2,11773351,11773771,11773561,No
2,11774844,11775343,11775094,No
2,11776419,11781184,11778802,No
2,11780902,11781184,11781043,No
2,11783027,11784425,11783726,No
2,11793023,11802123,11797573,No
2,11798556,11800172,11799364,No
2,11815201,11815382,11815292,No
2,11819898,11820154,11820026,No
2,11820616,11820813,11820714,Yes
2,11830894,11831771,11831332,No
2,11831771,11836283,11834027,No
2,11838206,11844151,11841178,No
2,11845993,11846637,11846315,No
2,11849462,11863030,11856246,No
2,11859173,11859177,11859175,No
2,11864565,11866694,11865630,Yes
2,11867001,11869597,11868299,No
2,11869863,11870179,11870021,No
2,11886496,11890003,11888250,Yes
2,11889590,11890491,11890040,No
2,11890137,11892522,11891330,No
2,11890491,11895764,11893128,No
2,11898890,11899210,11899050,No
2,11898758,11907989,11903374,No
2,11903163,11904370,11903766,No
2,11903891,11904370,11904130,No
2,11904561,11908419,11906490,No
2,11903891,11910005,11906948,Yes
2,11908037,11908137,11908087,No
2,11909036,11909723,11909380,No
2,11910792,11911062,11910927,No
2,11909768,11931012,11920390,No
2,11924609,11924727,11924668,No
2,11936363,11941982,11939172,Yes
2,11938498,11943210,11940854,No
2,11945702,11946537,11946120,No
2,11945702,11946989,11946346,No
2,11953276,11963997,11958636,No
2,11950571,11968803,11959687,No
2,11960343,11963520,11961932,No
2,11962237,11963378,11962808,No
2,11969337,11971374,11970356,Yes
2,11970304,11971374,11970839,No
2,11972531,11974588,11973560,No
2,11980888,11980979,11980934,No
2,11985234,11986245,11985740,No
2,12002218,12002432,12002325,No
2,12002218,12002771,12002494,Yes
2,12005391,12007702,12006546,Yes
2,12006181,12010188,12008184,No
2,12007702,12010188,12008945,No
2,12010690,12010752,12010721,No
2,12010188,12011492,12010840,No
2,12010188,12014757,12012472,No
2,12104379,12124196,12114288,No
2,12104379,12124530,12114454,No
2,12104379,12126944,12115662,No
2,12129705,12130286,12129996,No
2,12129705,12131937,12130821,Yes
2,12133288,12134150,12133719,Yes
2,12136561,12136596,12136578,Yes
2,12137310,12138097,12137704,No
2,12138097,12138904,12138500,No
2,12137031,12141898,12139464,No
2,12141898,12144758,12143328,No
2,12145328,12146480,12145904,No
2,12147461,12147709,12147585,No
2,12147778,12148121,12147950,No
2,12148207,12148371,12148289,No
2,12151458,12151657,12151558,No
2,12146480,12160440,12153460,No
2,12155524,12157599,12156562,No
2,12164089,12165030,12164560,No
2,12164681,12164735,12164708,Yes
2,12166104,12166325,12166214,Yes
2,12169596,12170423,12170010,No
2,12174570,12174719,12174644,Yes
2,12178633,12179793,12179213,No
2,12181632,12182162,12181897,No
2,12186420,12190145,12188282,No
2,12188456,12190145,12189300,No
2,12195031,12196723,12195877,No
2,12203732,12205751,12204742,No
2,12216318,12217028,12216673,No
2,12216318,12219101,12217710,No
2,12219101,12226297,12222699,No
2,12228233,12231960,12230096,No
2,12236438,12236457,12236448,No
2,12239131,12239779,12239455,No
2,12239559,12239779,12239669,Yes
2,12240325,12242096,12241210,No
2,12243543,12243744,12243644,No
2,12246603,12247103,12246853,No
2,12247121,12248820,12247970,No
2,12256879,12257376,12257128,Yes
2,12262792,12262891,12262842,No
2,12266972,12272151,12269562,No
2,12266972,12272151,12269562,No
2,12273567,12274251,12273909,No
2,12275069,12275401,12275235,Yes
2,12275069,12276191,12275630,No
2,12275401,12276191,12275796,No
2,12273601,12278875,12276238,No
2,12283928,12284372,12284150,No
2,12285519,12286406,12285962,Yes
2,12288462,12289027,12288744,No
2,12291829,12292098,12291964,No
2,12292150,12292400,12292275,Yes
2,12292753,12294172,12293462,No
2,12294640,12295372,12295006,No
2,12295372,12296776,12296074,No
2,12295738,12297259,12296498,No
2,12296776,12297259,12297018,Yes
2,12295372,12298857,12297114,No
2,12324582,12332210,12328396,Yes
2,12328224,12333915,12331070,No
2,12334012,12335827,12334920,No
2,12336345,12343857,12340101,No
2,12338715,12345707,12342211,No
2,12345707,12346273,12345990,No
2,12345036,12347178,12346107,No
2,12347861,12349129,12348495,No
2,12347861,12349129,12348495,No
2,12353512,12362996,12358254,No
2,12351220,12370995,12361108,No
2,12361056,12364001,12362528,No
2,12362096,12362996,12362546,No
2,12364001,12364981,12364491,No
2,12368086,12368847,12368466,Yes
2,12369926,12370009,12369968,No
2,12372355,12372673,12372514,No
2,12378295,12379655,12378975,No
2,12383639,12383916,12383778,No
2,12386990,12387170,12387080,Yes
2,12387435,12387958,12387696,No
2,12391385,12391775,12391580,Yes
2,12395472,12395599,12395536,No
2,12396335,12397705,12397020,No
2,12399503,12399616,12399560,No
2,12399285,12404672,12401978,No
2,12402578,12404699,12403638,Yes
2,12406417,12409797,12408107,No
2,12402772,12427057,12414914,No
2,12409525,12424612,12417068,No
2,12414849,12419551,12417200,No
2,12414849,12426229,12420539,No
2,12419551,12428793,12424172,No
2,12423999,12424612,12424306,No
2,12427057,12427562,12427310,Yes
2,12428830,12430587,12429708,No
2,12430150,12430924,12430537,No
2,12440877,12442205,12441541,Yes
2,12443574,12443653,12443614,No
2,12443945,12444193,12444069,No
2,12444251,12444773,12444512,No
2,12494511,12495810,12495160,No
2,12486096,12509955,12498026,No
2,12516411,12516723,12516567,No
2,12529307,12529680,12529494,No
2,12529307,12529680,12529494,No
2,12536449,12536587,12536518,No
2,12583925,12584024,12583974,No
2,12594273,12595576,12594924,No
2,12595769,12596336,12596052,No
2,12579034,12629582,12604308,No
2,12617670,12619162,12618416,Yes
2,12619162,12619865,12619514,No
2,12619624,12619701,12619662,No
2,12617670,12621871,12619770,No
2,12619780,12619865,12619822,Yes
2,12620688,12620732,12620710,No
2,12620732,12622451,12621592,Yes
2,12654404,12654710,12654557,No
2,12757869,12759033,12758451,No
2,12755076,12765991,12760534,No
2,12763136,12765991,12764564,No
2,12770313,12770435,12770374,No
2,12770435,12770696,12770566,No
2,12771680,12773392,12772536,Yes
2,12772640,12782389,12777514,No
2,12779526,12782916,12781221,Yes
2,12782970,12783101,12783036,No
2,12789296,12791720,12790508,No
2,12789776,12795539,12792658,No
2,12793655,12795205,12794430,Yes
2,12798481,12798577,12798529,No
2,12799065,12799091,12799078,No
2,12815899,12820741,12818320,Yes
2,12816952,12820684,12818818,No
2,12817421,12824147,12820784,No
2,12820697,12824940,12822818,No
2,12829070,12831875,12830472,No
2,12832857,12833274,12833066,No
2,12834095,12834247,12834171,No
2,12840596,12841079,12840838,No
2,12840879,12843163,12842021,No
2,12845480,12845635,12845558,Yes
2,12864564,12866673,12865618,No
2,12866673,12872785,12869729,No
2,12872785,12873997,12873391,Yes
2,12875474,12876159,12875816,No
2,12893901,12893994,12893948,No
2,12891960,12897060,12894510,No
2,12896584,12898728,12897656,No
2,12896280,12899275,12897778,No
2,12901935,12902157,12902046,No
2,12913180,12915368,12914274,No
2,12913484,12918864,12916174,No
2,12913180,12919307,12916244,No
2,12915368,12919307,12917338,No
2,12913484,12921668,12917576,No
2,12926444,12928898,12927671,No
2,12927864,12929620,12928742,No
2,12931015,12931276,12931146,No
2,12933390,12936396,12934893,No
2,12936736,12936861,12936798,No
2,12937173,12938902,12938038,Yes
2,12937173,12938902,12938038,No
2,12938902,12939324,12939113,No
2,12940354,12942617,12941486,No
2,12940354,12944376,12942365,No
2,12942221,12942617,12942419,No
2,12942617,12944376,12943496,Yes
2,12944830,12946156,12945493,Yes
2,12962856,12963179,12963018,No
2,12968290,12968411,12968350,No
2,12984564,12986575,12985570,No
2,12985948,12986474,12986211,No
2,12994850,12995384,12995117,No
2,12995656,12996305,12995980,No
2,12998135,12998337,12998236,Yes
2,12998576,12999983,12999280,No
2,13000459,13000515,13000487,Yes
2,13016456,13017309,13016882,No
2,13032666,13034770,13033718,No
2,13041722,13041731,13041726,No
2,13046467,13047447,13046957,No
2,13098719,13099699,13099209,Yes
2,13102740,13103734,13103237,No
2,13103167,13103563,13103365,No
2,13103857,13104846,13104352,No
2,13109426,13109821,13109624,No
2,13111890,13115666,13113778,No
2,13115714,13141214,13128464,No
2,13145298,13150216,13147757,No
2,13150333,13153086,13151710,No
2,13162265,13165403,13163834,No
2,13188832,13191209,13190020,No
2,13201321,13207700,13204510,No
2,13207700,13208563,13208132,No
2,13211408,13213769,13212588,No
2,13295730,13295871,13295800,No
2,13297889,13298370,13298130,No
2,13299588,13299726,13299657,No
2,13302738,13303119,13302928,No
2,13329043,13331577,13330310,No
2,13362925,13363314,13363120,No
2,13370598,13372310,13371454,No
2,13375742,13376706,13376224,No
2,13391408,13395652,13393530,No
2,13392929,13395792,13394360,No
2,13439057,13439561,13439309,Yes
2,13440666,13441022,13440844,No
2,13445136,13446101,13445618,Yes
2,13484991,13486710,13485850,No
2,13489877,13490321,13490099,No
2,13491006,13491142,13491074,No
2,13514875,13520065,13517470,No
2,13516222,13520065,13518144,No
2,13557732,13559124,13558428,No
2,13578216,13581448,13579832,Yes
2,13580972,13581063,13581018,No
2,13584293,13587222,13585758,No
2,13607542,13610453,13608998,No
2,13619418,13620259,13619838,Yes
2,13624688,13624850,13624769,No
2,13629488,13629845,13629666,No
2,13651441,13652758,13652100,No
2,13669091,13669179,13669135,No
2,13702138,13703545,13702842,No
2,13702827,13704291,13703559,No
2,13734277,13736109,13735193,No
2,13736109,13737474,13736792,Yes
2,13740184,13741805,13740994,No
2,13744362,13744920,13744641,Yes
2,13786378,13790825,13788602,No
2,13796580,13797404,13796992,No
2,13800952,13802340,13801646,No
2,13808021,13808112,13808066,No
2,13811037,13811267,13811152,No
2,13825233,13825256,13825244,No
2,13830409,13831309,13830859,No
2,13835490,13836181,13835836,No
2,13837504,13837628,13837566,No
2,13857070,13861806,13859438,No
2,13862973,13865317,13864145,No
2,13866904,13872931,13869918,No
2,13872931,13876890,13874910,Yes
2,13889364,13889612,13889488,Yes
2,13892779,13892917,13892848,No
2,13904897,13905541,13905219,Yes
2,13908801,13915360,13912080,Yes
2,13910296,13916242,13913269,No
2,13935125,13940970,13938048,No
2,13940978,13941700,13941339,No
